model,n,d,r,p,i,seed,epsilon,tau,status,optimal,cuts,runtime,gap
RelaxedMILP,500,0.3,2e-05,"(25, 125)",2,1225170125,,60.0,2,True,,4.50395393371582,0.0
ILP,200,0.2,0.0003,"(100, 200)",0,2675526764,1.0,,2,True,16.0,20.214531898498535,
MILP,200,0.2,0.0003,"(100, 200)",0,2675526764,1.0,,2,True,16.0,6.8281848430633545,
ILP,200,0.2,0.0003,"(100, 200)",0,2675526764,5.0,,2,True,45.0,8.81532597541809,
MILP,200,0.2,0.0003,"(100, 200)",0,2675526764,5.0,,2,True,75.0,6.692192077636719,
ILP,200,0.2,0.0003,"(100, 200)",0,2675526764,10.0,,2,True,90.0,8.295766115188599,
MILP,200,0.2,0.0003,"(100, 200)",0,2675526764,10.0,,2,True,132.0,12.050323009490967,
ILP,200,0.2,0.0003,"(100, 200)",0,2675526764,20.0,,2,True,176.0,7.840767860412598,
MILP,200,0.2,0.0003,"(100, 200)",0,2675526764,20.0,,2,True,232.0,10.210598945617676,
ILP,200,0.2,0.0003,"(100, 200)",0,2675526764,1000.0,,2,True,831.0,18.204005002975464,
MILP,200,0.2,0.0003,"(100, 200)",0,2675526764,1000.0,,2,True,755.0,7.40775203704834,
RelaxedMILP,200,0.2,0.0003,"(100, 200)",0,2675526764,,10.0,2,True,,2.7746880054473877,3.592467314534883e-05
RelaxedMILP,200,0.2,0.0003,"(100, 200)",0,2675526764,,20.0,2,True,,2.7200441360473633,3.592467314534883e-05
RelaxedMILP,200,0.2,0.0003,"(100, 200)",0,2675526764,,30.0,2,True,,2.924949884414673,3.592467314534883e-05
RelaxedMILP,200,0.2,0.0003,"(100, 200)",0,2675526764,,40.0,2,True,,2.4210448265075684,3.592467314534883e-05
RelaxedMILP,200,0.2,0.0003,"(100, 200)",0,2675526764,,50.0,2,True,,2.400406837463379,3.592467314534883e-05
RelaxedMILP,200,0.2,0.0003,"(100, 200)",0,2675526764,,60.0,2,True,,2.799578905105591,3.592467314534883e-05
ILP,500,0.2,3e-05,"(25, 125)",2,189748207,1.0,,2,True,3.0,48.424286127090454,
MILP,500,0.2,3e-05,"(25, 125)",2,189748207,1.0,,2,True,9.0,235.668310880661,
ILP,500,0.2,3e-05,"(25, 125)",2,189748207,5.0,,2,True,15.0,48.42965793609619,
MILP,500,0.2,3e-05,"(25, 125)",2,189748207,5.0,,2,True,40.0,115.43527889251709,
ILP,500,0.2,3e-05,"(25, 125)",2,189748207,10.0,,2,True,30.0,48.55829095840454,
MILP,500,0.2,3e-05,"(25, 125)",2,189748207,10.0,,2,True,80.0,115.48900294303894,
ILP,500,0.2,3e-05,"(25, 125)",2,189748207,20.0,,2,True,60.0,48.88842010498047,
MILP,500,0.2,3e-05,"(25, 125)",2,189748207,20.0,,2,True,151.0,115.68818092346191,
ILP,500,0.2,3e-05,"(25, 125)",2,189748207,1000.0,,2,True,287.0,50.1514630317688,
MILP,500,0.2,3e-05,"(25, 125)",2,189748207,1000.0,,2,True,1069.0,122.23125004768372,
RelaxedMILP,500,0.2,3e-05,"(25, 125)",2,189748207,,10.0,2,True,,7.871234893798828,6.827009336510578e-05
RelaxedMILP,500,0.2,3e-05,"(25, 125)",2,189748207,,20.0,2,True,,7.9599480628967285,6.827009336510578e-05
RelaxedMILP,500,0.2,3e-05,"(25, 125)",2,189748207,,30.0,2,True,,7.867016077041626,6.827009336510578e-05
RelaxedMILP,500,0.2,3e-05,"(25, 125)",2,189748207,,40.0,2,True,,8.317009925842285,6.827009336510578e-05
RelaxedMILP,500,0.2,3e-05,"(25, 125)",2,189748207,,50.0,2,True,,7.910151958465576,6.827009336510578e-05
RelaxedMILP,500,0.2,3e-05,"(25, 125)",2,189748207,,60.0,2,True,,7.849040985107422,6.827009336510578e-05
ILP,100,0.2,0.001,"(25, 125)",2,1727572202,1.0,,2,True,11.0,1.2922320365905762,
MILP,100,0.2,0.001,"(25, 125)",2,1727572202,1.0,,2,True,7.0,0.6302671432495117,
ILP,100,0.2,0.001,"(25, 125)",2,1727572202,5.0,,2,True,43.0,1.2173881530761719,
MILP,100,0.2,0.001,"(25, 125)",2,1727572202,5.0,,2,True,39.0,1.1604578495025635,
ILP,100,0.2,0.001,"(25, 125)",2,1727572202,10.0,,2,True,50.0,1.1293060779571533,
MILP,100,0.2,0.001,"(25, 125)",2,1727572202,10.0,,2,True,80.0,1.1685469150543213,
ILP,100,0.2,0.001,"(25, 125)",2,1727572202,20.0,,2,True,100.0,1.19337797164917,
MILP,100,0.2,0.001,"(25, 125)",2,1727572202,20.0,,2,True,156.0,1.2295000553131104,
ILP,100,0.2,0.001,"(25, 125)",2,1727572202,1000.0,,2,True,259.0,1.2456369400024414,
MILP,100,0.2,0.001,"(25, 125)",2,1727572202,1000.0,,2,True,278.0,0.81980299949646,
RelaxedMILP,100,0.2,0.001,"(25, 125)",2,1727572202,,10.0,2,True,,0.5997180938720703,7.01569762343243e-05
RelaxedMILP,100,0.2,0.001,"(25, 125)",2,1727572202,,20.0,2,True,,0.6009459495544434,7.01569762343243e-05
RelaxedMILP,100,0.2,0.001,"(25, 125)",2,1727572202,,30.0,2,True,,0.6036131381988525,7.01569762343243e-05
RelaxedMILP,100,0.2,0.001,"(25, 125)",2,1727572202,,40.0,2,True,,0.6177890300750732,7.01569762343243e-05
RelaxedMILP,100,0.2,0.001,"(25, 125)",2,1727572202,,50.0,2,True,,0.603424072265625,7.01569762343243e-05
RelaxedMILP,100,0.2,0.001,"(25, 125)",2,1727572202,,60.0,2,True,,0.6039621829986572,7.01569762343243e-05
