method,n,d,instance_id,LB,UB,Cuts,TotalTime,Gap%,Cost,FirstStageTime,SecondStageTime
Matheuristic,400,0.3,"RNDN400D0.3R2e-05P(25, 125)I1",,,,12.838353395462036,,1608359.0,5.279627084732056,7.5587263107299805
ILP,400,0.3,"RNDN400D0.3R2e-05P(25, 125)I2",1585684.6,1585823.0,5.0,41.36689114570618,0.0087273295947996,,,
MILP,400,0.3,"RNDN400D0.3R2e-05P(25, 125)I2",1585684.4,1585825.0,4.0,14.952140092849731,0.008866047640809,,,
Matheuristic,400,0.3,"RNDN400D0.3R2e-05P(25, 125)I2",,,,22.665199518203735,,1597042.0,7.426290273666382,15.238909244537354
ILP,400,0.3,"RNDN400D0.3R2e-05P(50, 150)I0",2127577.986607143,2127608.0,5.0,24.900799989700317,0.0014106636587571,,,
MILP,400,0.3,"RNDN400D0.3R2e-05P(50, 150)I0",2127577.8463541665,2127668.0,8.0,101.8927218914032,0.0042372045748438,,,
Matheuristic,400,0.3,"RNDN400D0.3R2e-05P(50, 150)I0",,,,24.878007173538208,,2136973.0,10.51854920387268,14.359457969665527
ILP,400,0.3,"RNDN400D0.3R2e-05P(50, 150)I1",2130840.7978723403,2130883.0,5.0,192.73650002479553,0.0019804995234226,,,
MILP,400,0.3,"RNDN400D0.3R2e-05P(50, 150)I1",2130840.5476190476,2130953.0,3.0,3.819668054580689,0.0052770934390587,,,
Matheuristic,400,0.3,"RNDN400D0.3R2e-05P(50, 150)I1",,,,6.041968107223511,,2141830.0,5.169312000274658,0.8726561069488525
ILP,400,0.3,"RNDN400D0.3R2e-05P(50, 150)I2",2125121.5,2125125.0,5.0,79.00440096855164,0.0001646961943415,,,
MILP,400,0.3,"RNDN400D0.3R2e-05P(50, 150)I2",2125121.25,2125205.0,3.0,29.059458017349243,0.003940796299651,,,
Matheuristic,400,0.3,"RNDN400D0.3R2e-05P(50, 150)I2",,,,6.364277124404907,,2135030.0,5.21842098236084,1.1458561420440674
ILP,400,0.3,"RNDN400D0.3R2e-05P(75, 175)I0",2662628.857142856,2662630.0,3.0,16.41328001022339,4.292211625802611e-05,,,
MILP,400,0.3,"RNDN400D0.3R2e-05P(75, 175)I0",2662628.4285714286,2662630.0,3.0,7.036798000335693,5.901790978701691e-05,,,
Matheuristic,400,0.3,"RNDN400D0.3R2e-05P(75, 175)I0",,,,22.74835991859436,,2673303.0,5.153688907623291,17.59467101097107
ILP,400,0.3,"RNDN400D0.3R2e-05P(75, 175)I1",2663891.0,2663891.0,1.0,32.555999994277954,0.0,,,
MILP,400,0.3,"RNDN400D0.3R2e-05P(75, 175)I1",2663891.0,2663891.0,1.0,28.22531294822693,0.0,,,
Matheuristic,400,0.3,"RNDN400D0.3R2e-05P(75, 175)I1",,,,16.892663955688477,,2674091.0,5.378217935562134,11.514446020126345
ILP,400,0.3,"RNDN400D0.3R2e-05P(75, 175)I2",2663770.3999999985,2663851.0,1.0,8.709442853927612,0.0030256947555058,,,
MILP,400,0.3,"RNDN400D0.3R2e-05P(75, 175)I2",2663770.2222222225,2663819.0,9.0,164.39132499694824,0.001831122076144,,,
Matheuristic,400,0.3,"RNDN400D0.3R2e-05P(75, 175)I2",,,,12.707260131835938,,2672602.0,8.526700019836426,4.180560111999512
ILP,400,0.3,"RNDN400D0.3R2e-05P(100, 200)I0",3196625.642857149,3196702.0,3.0,33.96120095252991,0.0023886224881525,,,
MILP,400,0.3,"RNDN400D0.3R2e-05P(100, 200)I0",3196624.1578947366,3196934.0,8.0,60.81896114349365,0.0096918517949816,,,
Matheuristic,400,0.3,"RNDN400D0.3R2e-05P(100, 200)I0",,,,19.586737871170044,,3206493.0,8.166944742202759,11.419793128967283
ILP,400,0.3,"RNDN400D0.3R2e-05P(100, 200)I1",3192347.181818188,3192640.0,1.0,42.67257499694824,0.0091716630065347,,,
MILP,400,0.3,"RNDN400D0.3R2e-05P(100, 200)I1",3192347.1818181816,3192411.0,3.0,12.23670506477356,0.0019990590753618,,,
Matheuristic,400,0.3,"RNDN400D0.3R2e-05P(100, 200)I1",,,,16.448279857635498,,3203831.0,5.030686140060425,11.417593717575071
ILP,400,0.3,"RNDN400D0.3R2e-05P(100, 200)I2",3196896.0,3196896.0,1.0,18.338263988494873,0.0,,,
MILP,400,0.3,"RNDN400D0.3R2e-05P(100, 200)I2",3196896.0,3196896.0,1.0,13.482648849487305,0.0,,,
Matheuristic,400,0.3,"RNDN400D0.3R2e-05P(100, 200)I2",,,,24.431727647781372,,3209365.0,5.332380771636963,19.09934687614441
ILP,400,0.3,"RNDN400D0.3R3e-05P(25, 125)I0",2423435.0000000047,2423505.0,7.0,73.27360892295837,0.0028883786084758,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(25, 125)I0",2423434.1428571427,2423668.0,5.0,33.403780937194824,0.0096488934481651,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(25, 125)I0",,,,28.37600994110107,,2409550.0,8.933128833770752,19.44288110733032
ILP,400,0.3,"RNDN400D0.3R3e-05P(25, 125)I1",2421605.0,2421634.0,5.0,54.3245530128479,0.0011975385215106,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(25, 125)I1",2421604.75,2421756.0,3.0,24.095691919326782,0.0062454681644228,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(25, 125)I1",,,,16.681076288223267,,2406039.0,6.927440166473389,9.753636121749878
ILP,400,0.3,"RNDN400D0.3R3e-05P(25, 125)I2",2415769.0000000005,2415821.0,3.0,53.963433027267456,0.0021524773565398,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(25, 125)I2",2415768.636363636,2415811.0,3.0,24.91381311416626,0.0017535989513982,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(25, 125)I2",,,,12.703360795974731,,2401911.0,7.029775857925415,5.673584938049316
ILP,400,0.3,"RNDN400D0.3R3e-05P(50, 150)I0",3233751.0,3233751.0,1.0,11.556435108184814,0.0,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(50, 150)I0",3233751.0,3233751.0,1.0,15.24494695663452,0.0,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(50, 150)I0",,,,30.056728839874268,,3208364.0,6.5653088092803955,23.491420030593872
ILP,400,0.3,"RNDN400D0.3R3e-05P(50, 150)I1",3238629.25,3238818.0,3.0,29.02817106246948,0.0058277433310547,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(50, 150)I1",3238629.25,3238878.0,6.0,22.154592037200928,0.0076801287359388,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(50, 150)I1",,,,27.943202257156372,,3214477.0,7.979170083999634,19.96403217315674
ILP,400,0.3,"RNDN400D0.3R3e-05P(50, 150)I2",3225420.9999999986,3225536.0,3.0,34.9454300403595,0.0035652989147043,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(50, 150)I2",3225420.7,3225602.0,4.0,23.433527946472168,0.0056206562371865,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(50, 150)I2",,,,11.099660158157349,,3201350.0,9.428646326065063,1.6710138320922852
ILP,400,0.3,"RNDN400D0.3R3e-05P(75, 175)I0",4055820.0,4055820.0,1.0,25.297631978988647,0.0,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(75, 175)I0",4055820.0,4055820.0,1.0,16.123227834701538,0.0,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(75, 175)I0",,,,28.889588832855225,,4022909.0,6.501022100448608,22.388566732406616
ILP,400,0.3,"RNDN400D0.3R3e-05P(75, 175)I1",4034621.8,4034937.0,5.0,148.6147539615631,0.0078117700474675,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(75, 175)I1",4034621.8,4034948.0,3.0,55.58639097213745,0.0080843668865171,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(75, 175)I1",,,,26.033382654190063,,4000899.0,7.1501476764678955,18.883234977722168
ILP,400,0.3,"RNDN400D0.3R3e-05P(75, 175)I2",4050544.2500000056,4050818.0,3.0,15.155753135681152,0.0067578943313279,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(75, 175)I2",4050544.0,4050739.0,11.0,107.57287502288818,0.0048139364199964,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(75, 175)I2",,,,37.45133328437805,,4014678.0,10.472005128860474,26.979328155517575
ILP,400,0.3,"RNDN400D0.3R3e-05P(100, 200)I0",4865045.119999994,4865256.0,4.0,75.06939697265625,0.0043344070693588,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(100, 200)I0",4865045.0,4865220.0,4.0,125.32330894470216,0.0035969596441681,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(100, 200)I0",,,,21.606534719467163,,4821463.0,8.403879880905151,13.202654838562012
ILP,400,0.3,"RNDN400D0.3R3e-05P(100, 200)I1",4849752.65625,4849982.0,2.0,42.7559859752655,0.0047287546634193,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(100, 200)I1",4849752.65625,4850080.0,7.0,173.12322998046875,0.0067492443423613,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(100, 200)I1",,,,8.784154891967773,,4808600.0,7.026764869689941,1.757390022277832
ILP,400,0.3,"RNDN400D0.3R3e-05P(100, 200)I2",4849207.400000007,4849303.0,3.0,23.543279886245728,0.0019714173355038,,,
MILP,400,0.3,"RNDN400D0.3R3e-05P(100, 200)I2",4849207.0869565215,4849339.0,4.0,45.656363010406494,0.0027202273027005,,,
Matheuristic,400,0.3,"RNDN400D0.3R3e-05P(100, 200)I2",,,,35.37097907066345,,4806273.0,10.48212504386902,24.888854026794434
ILP,500,0.1,"RNDN500D0.1R1e-05P(25, 125)I0",165980.0,165993.0,14.0,113.60148000717165,0.0078316555517401,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(25, 125)I0",165973.02876712332,165988.0,8.0,57.568413972854614,0.0090194669956119,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(25, 125)I0",,,,22.993982076644897,,188966.0,5.584827184677124,17.409154891967773
ILP,500,0.1,"RNDN500D0.1R1e-05P(25, 125)I1",169847.113402062,169860.0,11.0,94.26416993141174,0.0075865995160671,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(25, 125)I1",169845.23333333337,169860.0,13.0,213.20275902748108,0.0086934338082148,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(25, 125)I1",,,,39.167088747024536,,193834.0,14.578871965408323,24.58821678161621
ILP,500,0.1,"RNDN500D0.1R1e-05P(25, 125)I2",165801.0,165817.0,10.0,84.02694821357727,0.009649191578668,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(25, 125)I2",165800.81662269132,165814.0,14.0,162.48247408866882,0.0079507021775505,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(25, 125)I2",,,,11.586429119110107,,188280.0,8.568173885345459,3.0182552337646484
ILP,500,0.1,"RNDN500D0.1R1e-05P(50, 150)I0",226478.0229885057,226493.0,10.0,91.5434091091156,0.0066125714677003,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(50, 150)I0",226480.71052631573,226499.0,20.0,230.12831592559817,0.0080748584692523,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(50, 150)I0",,,,16.21569800376892,,254637.0,10.163371086120604,6.052326917648315
ILP,500,0.1,"RNDN500D0.1R1e-05P(50, 150)I1",225950.0,225971.0,17.0,242.64803099632263,0.0092932278920746,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(50, 150)I1",225951.4999999999,225971.0,17.0,225.19040489196777,0.0086294258998093,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(50, 150)I1",,,,41.48843097686768,,255606.0,15.54940104484558,25.939029932022095
ILP,500,0.1,"RNDN500D0.1R1e-05P(50, 150)I2",225129.0,225129.0,7.0,74.98593211174011,0.0,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(50, 150)I2",225110.5051194539,225129.0,31.0,321.21097016334534,0.0082152368402507,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(50, 150)I2",,,,11.857886791229248,,254586.0,10.438687801361084,1.419198989868164
ILP,500,0.1,"RNDN500D0.1R1e-05P(75, 175)I0",282021.0,282046.0,8.0,43.09540390968323,0.0088638023584805,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(75, 175)I0",282023.3023255814,282051.0,16.0,151.10360503196716,0.0098200943866977,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(75, 175)I0",,,,23.628979921340942,,318827.0,8.978694915771484,14.650285005569458
ILP,500,0.1,"RNDN500D0.1R1e-05P(75, 175)I1",281426.10526315804,281436.0,12.0,177.157949924469,0.0035158035368471,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(75, 175)I1",281420.75352112664,281436.0,10.0,47.280548095703125,0.0054173875671069,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(75, 175)I1",,,,18.419515132904053,,318244.0,6.867293119430542,11.55222201347351
ILP,500,0.1,"RNDN500D0.1R1e-05P(75, 175)I2",284571.0,284599.0,11.0,83.07542181015015,0.009838404210837,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(75, 175)I2",284578.92592592596,284604.0,21.0,245.34858798980713,0.0088101622162878,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(75, 175)I2",,,,13.09501814842224,,319766.0,11.51495885848999,1.580059289932251
ILP,500,0.1,"RNDN500D0.1R1e-05P(100, 200)I0",339733.0,339760.0,10.0,39.522104024887085,0.0079467859665646,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(100, 200)I0",339729.7476635514,339762.0,18.0,122.26665496826172,0.0094926261467092,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(100, 200)I0",,,,33.6175000667572,,380854.0,11.092103958129885,22.52539610862732
ILP,500,0.1,"RNDN500D0.1R1e-05P(100, 200)I1",337167.0,337194.0,15.0,86.74917602539062,0.0080072599156568,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(100, 200)I1",337160.7142857143,337194.0,23.0,197.17609882354736,0.0098713839171755,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(100, 200)I1",,,,21.249146938323975,,379384.0,7.725929021835327,13.523217916488647
ILP,500,0.1,"RNDN500D0.1R1e-05P(100, 200)I2",342161.0937500001,342190.0,11.0,71.88650608062744,0.0084474268680801,,,
MILP,500,0.1,"RNDN500D0.1R1e-05P(100, 200)I2",342164.23809523805,342176.0,12.0,183.2278139591217,0.0034373844927615,,,
Matheuristic,500,0.1,"RNDN500D0.1R1e-05P(100, 200)I2",,,,22.856542110443115,,381820.0,4.6832191944122314,18.173322916030884
ILP,500,0.1,"RNDN500D0.1R2e-05P(25, 125)I0",374133.1305633804,374163.0,18.0,203.2966160774231,0.0079830011571348,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(25, 125)I0",374126.25,374163.0,16.0,159.80454778671265,0.0098219225310893,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(25, 125)I0",,,,19.155999183654785,,381740.0,15.325334072113035,3.830665111541748
ILP,500,0.1,"RNDN500D0.1R2e-05P(25, 125)I1",373964.0,373973.0,9.0,93.26030898094176,0.0024065908501415,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(25, 125)I1",373953.5999999999,373978.0,16.0,203.33427691459656,0.0065244479622013,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(25, 125)I1",,,,20.24317002296448,,380418.0,8.774525165557861,11.468644857406616
ILP,500,0.1,"RNDN500D0.1R2e-05P(25, 125)I2",375859.0,375867.0,6.0,81.08013701438904,0.0021284124437633,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(25, 125)I2",375854.0,375874.0,9.0,48.07506704330444,0.0053209320144516,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(25, 125)I2",,,,14.87119722366333,,382428.0,5.564416170120239,9.30678105354309
ILP,500,0.1,"RNDN500D0.1R2e-05P(50, 150)I0",500034.0,500049.0,8.0,126.69112992286682,0.0029997060288091,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(50, 150)I0",500032.6477272727,500049.0,10.0,99.00118279457092,0.0032701340723196,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(50, 150)I0",,,,4.17877197265625,,508959.0,2.587970018386841,1.5908019542694092
ILP,500,0.1,"RNDN500D0.1R2e-05P(50, 150)I1",504281.30727173336,504329.0,10.0,169.73048210144043,0.0094566698061471,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(50, 150)I1",504272.5235204856,504313.0,24.0,236.9556050300598,0.0080260630827255,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(50, 150)I1",,,,34.96886086463928,,512135.0,13.462054967880247,21.506805896759033
ILP,500,0.1,"RNDN500D0.1R2e-05P(50, 150)I2",501323.0,501354.0,8.0,94.44411396980286,0.0061832557434467,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(50, 150)I2",501339.3333333334,501383.0,14.0,129.569571018219,0.008709243565623,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(50, 150)I2",,,,8.200721979141235,,510194.0,6.271412134170532,1.9293098449707031
ILP,500,0.1,"RNDN500D0.1R2e-05P(75, 175)I0",628696.0,628741.0,11.0,92.83181285858154,0.0071571601024905,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(75, 175)I0",628733.1456815815,628774.0,19.0,201.88582301139832,0.0064974567044025,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(75, 175)I0",,,,32.003851890563965,,636588.0,19.184997081756592,12.818854808807371
ILP,500,0.1,"RNDN500D0.1R2e-05P(75, 175)I1",628585.5714285705,628615.0,10.0,37.92549920082092,0.004681493669329,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(75, 175)I1",628557.1869806095,628608.0,19.0,255.2898461818695,0.008083419140458,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(75, 175)I1",,,,23.96425771713257,,638420.0,9.78952670097351,14.174731016159058
ILP,500,0.1,"RNDN500D0.1R2e-05P(75, 175)I2",627807.0,627840.0,11.0,42.08000612258911,0.005256116207951,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(75, 175)I2",627781.1842105263,627839.0,6.0,79.41816806793213,0.009208696731759,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(75, 175)I2",,,,23.878087997436523,,636071.0,4.280779123306274,19.59730887413025
ILP,500,0.1,"RNDN500D0.1R2e-05P(100, 200)I0",753433.0,753493.0,18.0,230.0749568939209,0.0079629140549414,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(100, 200)I0",753424.6018518517,753493.0,17.0,238.10009217262268,0.0090774762537038,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(100, 200)I0",,,,16.4967360496521,,762654.0,7.904659032821655,8.592077016830444
ILP,500,0.1,"RNDN500D0.1R2e-05P(100, 200)I1",749105.3142857145,749171.0,7.0,131.25086307525635,0.0087677865648125,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(100, 200)I1",749120.6923076921,749194.0,13.0,163.00745010375977,0.0097848744527935,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(100, 200)I1",,,,7.405717372894287,,761132.0,6.046762943267822,1.3589544296264648
ILP,500,0.1,"RNDN500D0.1R2e-05P(100, 200)I2",756066.0,756132.0,18.0,167.83081007003784,0.0087286346828331,,,
MILP,500,0.1,"RNDN500D0.1R2e-05P(100, 200)I2",756067.6259541985,756110.0,9.0,66.37152695655823,0.0056042170850095,,,
Matheuristic,500,0.1,"RNDN500D0.1R2e-05P(100, 200)I2",,,,20.404534816741943,,763320.0,4.97400689125061,15.430527925491331
ILP,500,0.1,"RNDN500D0.1R3e-05P(25, 125)I0",585391.0930232556,585414.0,11.0,150.90592694282532,0.0039129533534244,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(25, 125)I0",585370.2488262912,585428.0,7.0,54.078489780426025,0.0098647781979715,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(25, 125)I0",,,,35.489437103271484,,573153.0,5.942724227905273,29.54671287536621
ILP,500,0.1,"RNDN500D0.1R3e-05P(25, 125)I1",584508.1965811964,584527.0,8.0,112.35246205329896,0.00321686060757,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(25, 125)I1",584513.25,584538.0,14.0,72.10490989685059,0.0042341130944438,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(25, 125)I1",,,,14.463332176208496,,571693.0,5.301614999771118,9.161717176437378
ILP,500,0.1,"RNDN500D0.1R3e-05P(25, 125)I2",579585.1088033228,579602.0,8.0,54.64165115356445,0.0029142750848389,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(25, 125)I2",579571.9714285714,579602.0,15.0,169.32281184196472,0.0051808950674108,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(25, 125)I2",,,,34.61916184425354,,568370.0,7.330169916152954,27.288991928100582
ILP,500,0.1,"RNDN500D0.1R3e-05P(50, 150)I0",781169.5239874173,781220.0,9.0,52.98303008079529,0.0064611777198046,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(50, 150)I0",781180.75,781250.0,18.0,155.04083514213562,0.008864,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(50, 150)I0",,,,28.32096147537231,,763987.0,12.603814363479614,15.7171471118927
ILP,500,0.1,"RNDN500D0.1R3e-05P(50, 150)I1",783329.4285714285,783368.0,4.0,64.34856009483337,0.0049237942539749,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(50, 150)I1",783309.1612883224,783363.0,9.0,131.43300104141235,0.0068727667349089,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(50, 150)I1",,,,29.347458839416504,,764237.0,6.724593877792358,22.622864961624146
ILP,500,0.1,"RNDN500D0.1R3e-05P(50, 150)I2",784765.0,784787.0,8.0,58.02139902114868,0.0028033084136205,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(50, 150)I2",784750.625,784814.0,2.0,16.062206983566284,0.0080751617580726,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(50, 150)I2",,,,13.321027278900146,,763901.0,2.497676134109497,10.82335114479065
ILP,500,0.1,"RNDN500D0.1R3e-05P(75, 175)I0",979747.4563953476,979774.0,12.0,156.01428890228271,0.0027091558515038,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(75, 175)I0",979741.3555555556,979834.0,14.0,183.11820602416992,0.0094551163201572,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(75, 175)I0",,,,13.77971076965332,,953677.0,5.979700803756714,7.8000099658966064
ILP,500,0.1,"RNDN500D0.1R3e-05P(75, 175)I1",976625.0034532308,976650.0,14.0,180.057452917099,0.0025594170653934,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(75, 175)I1",976586.652849741,976674.0,7.0,105.27672815322876,0.0089433270732048,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(75, 175)I1",,,,27.577772855758667,,954694.0,6.242486000061035,21.335286855697632
ILP,500,0.1,"RNDN500D0.1R3e-05P(75, 175)I2",978126.5030674835,978223.0,2.0,12.30968689918518,0.009864512745697,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(75, 175)I2",978156.8068181818,978251.0,8.0,36.891748905181885,0.0096287335068642,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(75, 175)I2",,,,20.783588886260983,,953726.0,6.168514013290405,14.61507487297058
ILP,500,0.1,"RNDN500D0.1R3e-05P(100, 200)I0",1174889.3780821916,1174946.0,11.0,61.62525701522827,0.0048191080958978,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(100, 200)I0",1174867.556910569,1174972.0,8.0,84.25245690345764,0.0088889853912194,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(100, 200)I0",,,,20.285783052444454,,1143694.0,4.744887113571167,15.540895938873293
ILP,500,0.1,"RNDN500D0.1R3e-05P(100, 200)I1",1177374.0286245334,1177490.0,11.0,149.54236316680908,0.0098490327277987,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(100, 200)I1",1177370.0833333333,1177474.0,20.0,139.1309449672699,0.0088253894919755,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(100, 200)I1",,,,21.713376998901367,,1145680.0,6.867264986038208,14.84611201286316
ILP,500,0.1,"RNDN500D0.1R3e-05P(100, 200)I2",1180539.5454545452,1180546.0,7.0,59.511626958847046,0.000546742393335,,,
MILP,500,0.1,"RNDN500D0.1R3e-05P(100, 200)I2",1180539.534246575,1180546.0,6.0,14.679096937179564,0.0005476917819957,,,
Matheuristic,500,0.1,"RNDN500D0.1R3e-05P(100, 200)I2",,,,24.60263180732727,,1146610.0,4.877028703689575,19.725603103637695
ILP,500,0.2,"RNDN500D0.2R1e-05P(25, 125)I0",813402.0,813453.0,4.0,56.41365098953247,0.0062695693543449,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(25, 125)I0",813390.9915254237,813420.0,10.0,102.76470804214478,0.0035662357178686,,,
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(25, 125)I0",,,,24.573794841766357,,852103.0,8.898602962493896,15.67519187927246
ILP,500,0.2,"RNDN500D0.2R1e-05P(25, 125)I1",823122.0,823181.0,7.0,157.15104579925537,0.0071673180017517,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(25, 125)I1",823114.1136353636,823139.0,6.0,60.77525496482849,0.0030233489892181,,,
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(25, 125)I1",,,,39.02168703079224,,860529.0,9.169690132141112,29.851996898651123
ILP,500,0.2,"RNDN500D0.2R1e-05P(25, 125)I2",822882.1111111111,822913.0,6.0,468.8715980052948,0.0037536032228043,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(25, 125)I2",822882.0,822950.0,4.0,208.89667296409607,0.0082629564372076,,,
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(25, 125)I2",,,,29.62540292739868,,861011.0,4.695008039474487,24.93039488792419
ILP,500,0.2,"RNDN500D0.2R1e-05P(50, 150)I0",1105195.0,1105247.0,4.0,130.55990886688232,0.0047048306849057,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(50, 150)I0",1105194.6666666667,1105240.0,4.0,44.60490894317627,0.0041016732414005,,,
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(50, 150)I0",,,,29.15733504295349,,1151404.0,4.578103065490723,24.57923197746277
ILP,500,0.2,"RNDN500D0.2R1e-05P(50, 150)I1",1100459.3333333335,1100508.0,3.0,79.77300500869751,0.0044222001717853,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(50, 150)I1",1100459.3333333335,1100494.0,5.0,52.308135986328125,0.0031501004700172,,,
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(50, 150)I1",,,,35.13768911361694,,1146398.0,4.837233066558838,30.300456047058105
ILP,500,0.2,"RNDN500D0.2R1e-05P(50, 150)I2",1105922.525641026,1105942.0,7.0,303.80757212638855,0.0017608842935727,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(50, 150)I2",1105922.1282051282,1106016.0,9.0,265.38308596611023,0.0084873812740279,,,
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(50, 150)I2",,,,24.285699129104614,,1150457.0,5.136053085327148,19.149646043777462
ILP,500,0.2,"RNDN500D0.2R1e-05P(75, 175)I0",1377108.0,1377114.0,8.0,163.25828003883362,0.0004356937769857,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(75, 175)I0",1377101.111111111,1377207.0,5.0,55.20069885253906,0.0076886690881612,,,
